artwork_id,title,category,medium,date,height_cm,width_cm,image_url_template,collecting_institution,image_url_normalized
515b0ce8223afa7ea800043b,The White Stork,Print,Hand-colored etching and engraving,,,,https://d32dm0rphc51dk.cloudfront.net/LxBnvRhNY3dEn8jzkg0LcQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/LxBnvRhNY3dEn8jzkg0LcQ/normalized.jpg
515b0d4438ad2d78ca000436,Le Bain,Print,Color stipple,,,,https://d32dm0rphc51dk.cloudfront.net/gHaEX4ra5LLLhYj7F3a8Cw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/gHaEX4ra5LLLhYj7F3a8Cw/normalized.jpg
515b0d6305635113a50006f7,"Les deux rats, le renard et l'oeuf (Two Rats,the Fox, and the Egg)",Print,Hand-colored etching,published 1759,,,https://d32dm0rphc51dk.cloudfront.net/WNmVAEq12T7WnW3lWDA5jQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/WNmVAEq12T7WnW3lWDA5jQ/normalized.jpg
515b0d6605635113a50006fe,Epimachus speciosus (Sickle-billed Bird of Paradise),Print,Hand-colored lithograph,,,,https://d32dm0rphc51dk.cloudfront.net/-XOIyCh5BOFGuRz3WmQCyg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/-XOIyCh5BOFGuRz3WmQCyg/normalized.jpg
515b0d8038ad2dfc770004e9,"Page from ""Canticum Canticorum"": 2nd Edition",Print,Woodcut (block book page),in or after 1465,,,https://d32dm0rphc51dk.cloudfront.net/JparMv5BKPs8_RxpRsDqnA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/JparMv5BKPs8_RxpRsDqnA/normalized.jpg
515b0d9a9562c86fb8000573,Voltaire,Print,Stipple engraving in red,1790,,,https://d32dm0rphc51dk.cloudfront.net/DIapEYIUV1Kw8gfUnAZvWw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/DIapEYIUV1Kw8gfUnAZvWw/normalized.jpg
515b0da39562c86fb800057a,Shed with Cottage,Print,Etching retouched with engraving,published in or before 1676,,,https://d32dm0rphc51dk.cloudfront.net/vvlYtq-ZJJsiJTRfjbikHw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/vvlYtq-ZJJsiJTRfjbikHw/normalized.jpg
515b0de605635113a5000749,Ville de Thun,Print,Etching and mezzotint,published 1816,,,https://d32dm0rphc51dk.cloudfront.net/dlQTX99fJBqtai74ozQF2A/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/dlQTX99fJBqtai74ozQF2A/normalized.jpg
515b0e0805635113a5000766,L'Oiseau prive,Print,"Color aquatint, etching, and stipple on blue paper",1795,,,https://d32dm0rphc51dk.cloudfront.net/kKOpwtsDVA6duk0QXW086A/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/kKOpwtsDVA6duk0QXW086A/normalized.jpg
515b0e24223afa7c740000a9,The Sudarium Held by One Angel,Print,Etching (iron),1516,,,https://d32dm0rphc51dk.cloudfront.net/6hwHgUNybZS9BA383YRiFA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/6hwHgUNybZS9BA383YRiFA/normalized.jpg
515b0e3038ad2dfc77000593,Dress Rehearsal at the Folies-Bergere (Répétition générale aux Folies-Bergère),Print,Lithograph in black,1893,,,https://d32dm0rphc51dk.cloudfront.net/G-GPtyfAMf9WRc3tGJTGeQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/G-GPtyfAMf9WRc3tGJTGeQ/normalized.jpg
515b0e3f223afae9a5000444,Saint Margaret,Print,"Woodcut, hand-colored in gray, rose, and yellow",ca. 1460,,,https://d32dm0rphc51dk.cloudfront.net/Ww0Jx7o2NfqtovUdvSVmFg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/Ww0Jx7o2NfqtovUdvSVmFg/normalized.jpg
515b0e40056351dc3300076a,The Farriers,Print,Lithograph on grayish ivory chine mounted on ivory plate paper,1888,,,https://d32dm0rphc51dk.cloudfront.net/k92NJ9tvY-t-GqyEd4tfLw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/k92NJ9tvY-t-GqyEd4tfLw/normalized.jpg
515b0e63223afa7c740000df,Christ on the Mount of Olives,Print,"Woodcut, hand-colored in orange-red, gray, green, rose, light yellow, brown, and gold",ca. 1460,,,https://d32dm0rphc51dk.cloudfront.net/CJLyxWEnk2MGKm3DZqZDgw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/CJLyxWEnk2MGKm3DZqZDgw/normalized.jpg
515b0e67223afae9a5000465,"Puss in Boots, or General Junot taken by Surprise",Print,Hand-colored etching,published 1811,,,https://d32dm0rphc51dk.cloudfront.net/Ye7MbqNcEMRk-gumDHdZfQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/Ye7MbqNcEMRk-gumDHdZfQ/normalized.jpg
515b0e6f223afae9a500046c,Paris Diligence,Print,Hand-colored etching,probably 1810,,,https://d32dm0rphc51dk.cloudfront.net/niBUx0bKFRCOvR29cAm-3w/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/niBUx0bKFRCOvR29cAm-3w/normalized.jpg
515b0e8538ad2dfc770005b7,Le Danger de... visiter un site par trop sauvage,Print,Lithograph on newsprint,1845,,,https://d32dm0rphc51dk.cloudfront.net/jrMSTolwRYo6sjh5XikxRQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/jrMSTolwRYo6sjh5XikxRQ/normalized.jpg
515b0e8d9562c8fee2000612,Guardhouse (La maison du garde),Print,Drypoint and (etching?),,,,https://d32dm0rphc51dk.cloudfront.net/l1Qwd5fGlWpuUDP4xXFSSQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/l1Qwd5fGlWpuUDP4xXFSSQ/normalized.jpg
515b0eb09562c86fb800063f,The Circle of the Falsifiers; Dante and Virgil Covering their Noses because of the stench,Print,Engraving printed by harry hoehn in 1968,1827,,,https://d32dm0rphc51dk.cloudfront.net/MHdUiK3XRTICyLLJmdRZkg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/MHdUiK3XRTICyLLJmdRZkg/normalized.jpg
515b0ee39562c86fb8000655,"Voyons!... debout, on nous regarde",Print,Lithograph on newsprint,1866,,,https://d32dm0rphc51dk.cloudfront.net/o7kDoYoSL_JtdIVrW_2oLg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/o7kDoYoSL_JtdIVrW_2oLg/normalized.jpg
515b0ef59562c86fb8000663,Les grands concerts de l'opera,Print,6-color photomechanical process,1895,,,https://d32dm0rphc51dk.cloudfront.net/XKyiIKdqUmfrOjbuAzHFAg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/XKyiIKdqUmfrOjbuAzHFAg/normalized.jpg
515b0f1138ad2dfc770005fa,Mahana Atua (The Food of the Gods),Print,Woodcut printed in black and gray by pola gauguin in 1921,1894/1895,,,https://d32dm0rphc51dk.cloudfront.net/yHJRxUTYRs0p-HhaFmTsaQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/yHJRxUTYRs0p-HhaFmTsaQ/normalized.jpg
515b0f169562c86fb8000679,Quarta Scena di Mare,Print,Etching on laid paper [restrike],1637,,,https://d32dm0rphc51dk.cloudfront.net/YLwcqB0p47IyU6gAjQkbOw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/YLwcqB0p47IyU6gAjQkbOw/normalized.jpg
515b0f34223afa7c74000183,Elevation of the Church of the Holy Manger,Print,Etching and engraving on laid paper [restrike],1619,,,https://d32dm0rphc51dk.cloudfront.net/DdcCadaeB21fKEvkrO2IWQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/DdcCadaeB21fKEvkrO2IWQ/normalized.jpg
515b0f4f38ad2dfc77000611,Valor varonil de la celebre Pajuelera en la de Zaragoza (Manly Courage of the Celebrated Pajuelera in the Ring at Saragossa),Print,"Etching, burnished aquatint, drypoint and burin [first edition impression]",in or before 1816,,,https://d32dm0rphc51dk.cloudfront.net/iA-kHW4icCvgaTVSz9RbqA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/iA-kHW4icCvgaTVSz9RbqA/normalized.jpg
515b0f5638ad2d78ca000539,The Mermaid and the Monkey,Print,Color woodcut on china paper,,,,https://d32dm0rphc51dk.cloudfront.net/SJEKPv_JBD1g0GfslIGS0Q/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/SJEKPv_JBD1g0GfslIGS0Q/normalized.jpg
515b0f60223afae9a5000519,Fusion des compagnies,Print,Lithograph on newsprint,1845,,,https://d32dm0rphc51dk.cloudfront.net/IikIVGYX7tU4ff3Qc4yeNQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/IikIVGYX7tU4ff3Qc4yeNQ/normalized.jpg
515b0f6c223afa7c74000191,The Pied-billed Dobchick (Colymbus podiceps),Print,Hand-colored etching on laid paper,published 1731-1743,,,https://d32dm0rphc51dk.cloudfront.net/9kQ6XaEfYf34emMQpWRWFw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/9kQ6XaEfYf34emMQpWRWFw/normalized.jpg
515b0f81056351dc33000810,Tower on the Horizon of a Lake (Tour a l'horizon d'un lac),Print,Cliche-verre,1871,,,https://d32dm0rphc51dk.cloudfront.net/cgiAb9NsJjXp9zyGDW3Dkg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/cgiAb9NsJjXp9zyGDW3Dkg/normalized.jpg
515b0f9d223afa7c740001a6,Landscape,Print,Color lithograph,1882,,,https://d32dm0rphc51dk.cloudfront.net/Cxxf6Dxgic16Lmnq6LGhNw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/Cxxf6Dxgic16Lmnq6LGhNw/normalized.jpg
515b0f9d223afae9a5000537,Christ Dying on the Cross,Print,Etching from two plates on two sheets of laid paper,ca. 1650,,,https://d32dm0rphc51dk.cloudfront.net/xTMtYC3OjQh2roQnMafAfQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/xTMtYC3OjQh2roQnMafAfQ/normalized.jpg
515b0fb138ad2dfc77000638,Return from the Wash House (Retour de lavoir),Print,Color soft-ground etching and aquatint (zinc),1912,,,https://d32dm0rphc51dk.cloudfront.net/9CS2nQuloZfnAtbnXKiQvg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/9CS2nQuloZfnAtbnXKiQvg/normalized.jpg
515b0fbf223afae9a500053e,Castle by a River,Print,Etching retouched with engraving,published in or before 1676,,,https://d32dm0rphc51dk.cloudfront.net/XsFv4gqdNsC7YQeuJpKu9g/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/XsFv4gqdNsC7YQeuJpKu9g/normalized.jpg
515b101838ad2d78ca00059f,The Raising of Lazarus,Print,Chiaroscuro woodcut in black [trial proof of key block],1742,,,https://d32dm0rphc51dk.cloudfront.net/4cy3Lo1gdHM1zJGmWrdreQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/4cy3Lo1gdHM1zJGmWrdreQ/normalized.jpg
515b101a9562c86fb80006dc,The Tinker (Le retameur),Print,Etching in brown [cancellation proof],,,,https://d32dm0rphc51dk.cloudfront.net/ZE8UqWIi_Hm9kh47ST6tGg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/ZE8UqWIi_Hm9kh47ST6tGg/normalized.jpg
515b103d9562c8fee20006d0,"Round and Sound, Five Pence a Pound, Duke Cherries",Print,Colored stipple engraving,published 1795,,,https://d32dm0rphc51dk.cloudfront.net/Qyw8yrGMm6DS6shq2SF3Nw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/Qyw8yrGMm6DS6shq2SF3Nw/normalized.jpg
515b10579562c86fb80006f1,Gattamelata,Print,Engraving on gray india paper,,,,https://d32dm0rphc51dk.cloudfront.net/tsGuxi5A7awPETd475jd_g/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/tsGuxi5A7awPETd475jd_g/normalized.jpg
515b10749562c86fb80006ff,"Virgin and Angels, a Key Stone in York",Print,Lithograph [proof before letters],published 1829,,,https://d32dm0rphc51dk.cloudfront.net/aIPlUsq8LRoPJ0tWatlj-g/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/aIPlUsq8LRoPJ0tWatlj-g/normalized.jpg
515b109738ad2dfc77000693,Barnacle Goose (Bernicla Leucopsis),Print,Hand-colored lithograph,,,,https://d32dm0rphc51dk.cloudfront.net/g5gtHSmXjw7t4S6YCeYd9A/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/g5gtHSmXjw7t4S6YCeYd9A/normalized.jpg
515b10a9223afa7c7400022c,The Crucifixion [right plate],Print,Chiaroscuro woodcut in black [trial proof of key block],1741,,,https://d32dm0rphc51dk.cloudfront.net/FG8inEBumnf-6ekuLIABIQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/FG8inEBumnf-6ekuLIABIQ/normalized.jpg
515b10d4223afa7c7400023a,"Polyborus Tharus, Var.",Print,Hand-colored lithograph,,,,https://d32dm0rphc51dk.cloudfront.net/f5VIbc-lKa8nBJOyMbCSug/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/f5VIbc-lKa8nBJOyMbCSug/normalized.jpg
515b10fd223afae9a50005b1,The Board Players,Print,,,,,https://d32dm0rphc51dk.cloudfront.net/1OlUD6M91p48spVZjikIWg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/1OlUD6M91p48spVZjikIWg/normalized.jpg
515b11569562c8fee200079f,"Restrike from fragment of cancelled plate for""A Prophecy""",Print,Relief etching//restrike,1793,,,https://d32dm0rphc51dk.cloudfront.net/34U1zkcUMFnDNBpH5xZhUw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/34U1zkcUMFnDNBpH5xZhUw/normalized.jpg
515b115838ad2dfc77000724,"Bishop Wulstan, in Worcester Cathedral",Print,Lithograph [proof before letters],published 1829,,,https://d32dm0rphc51dk.cloudfront.net/Ct_K1DsHfV9MsHsP0Y_5LA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/Ct_K1DsHfV9MsHsP0Y_5LA/normalized.jpg
515b115d9562c8fee20007ae,Last Judgment,Print,"Woodcut, hand-colored in venetian red, green, yellow, and lavender",ca. 1460/1470,,,https://d32dm0rphc51dk.cloudfront.net/REtb2xJ2SBK0MlhCUk5nMQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/REtb2xJ2SBK0MlhCUk5nMQ/normalized.jpg
515b116e223afa7c740002e4,River Stour,Print,Mezzotint [progress proof],in or after 1830,,,https://d32dm0rphc51dk.cloudfront.net/UXd0ueCbzW0qwEOgsH3Ykw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/UXd0ueCbzW0qwEOgsH3Ykw/normalized.jpg
515b117d223afae9a5000642,Lender Bowing (Lender saluant),Print,Lithograph in olive green on velin paper,1895,,,https://d32dm0rphc51dk.cloudfront.net/_bSUGg7JWiPfRxUvHpu98g/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/_bSUGg7JWiPfRxUvHpu98g/normalized.jpg
515b118005635113a50009d9,Ornament with Naked Couple,Print,,1532,,,https://d32dm0rphc51dk.cloudfront.net/X15hmHrdnnHXBuaruVdQ2A/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/X15hmHrdnnHXBuaruVdQ2A/normalized.jpg
515b118938ad2d78ca000694,"Two Eagles, One Eating a Small Lamb",Print,Etching on laid paper [restrike],,,,https://d32dm0rphc51dk.cloudfront.net/_fXG6XeKdf_i1jj7GNsqEw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/_fXG6XeKdf_i1jj7GNsqEw/normalized.jpg
515b11af056351dc3300099a,"Bust of Mlle. Marcelle Lender  (Mlle. Marcelle Lender, en buste)",Print,Color lithograph,1895,,,https://d32dm0rphc51dk.cloudfront.net/-A-k-AToE3aiS5ydrl7d0A/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/-A-k-AToE3aiS5ydrl7d0A/normalized.jpg
515b11af38ad2d78ca0006aa,La Maman - Est-il gentil a manger son sucre d'orge!...,Print,Lithograph on newsprint,1838,,,https://d32dm0rphc51dk.cloudfront.net/KGovBRCAONGejkHC9d3uKQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/KGovBRCAONGejkHC9d3uKQ/normalized.jpg
515b1206056351dc330009c7,King and Queen in Consultation about the Turks,Print,Etching on laid paper [restrike],1612,,,https://d32dm0rphc51dk.cloudfront.net/Mp7K_njSWvPOIYppaEn06w/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/Mp7K_njSWvPOIYppaEn06w/normalized.jpg
515b12169562c86fb8000811,Marriage of Margaret of Austria and Philip III,Print,Etching on laid paper [restrike],1612,,,https://d32dm0rphc51dk.cloudfront.net/WAu0FtSISB6m-NI1PnroBw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/WAu0FtSISB6m-NI1PnroBw/normalized.jpg
515b1221056351dc330009d6,Frederic Regamey,Print,Drypoint,,,,https://d32dm0rphc51dk.cloudfront.net/9OScx_NuPOH4AYXx2xP7RQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/9OScx_NuPOH4AYXx2xP7RQ/normalized.jpg
515b122c223afa7c74000332,Changeant son cheval borgne pour un aveugle,Print,Lithograph on newsprint,1866,,,https://d32dm0rphc51dk.cloudfront.net/BJC-SYeTEqWB3N7Lw_RYmw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/BJC-SYeTEqWB3N7Lw_RYmw/normalized.jpg
515b124d38ad2d78ca0006f1,Cervara,Print,Hand-colored lithograph,,,,https://d32dm0rphc51dk.cloudfront.net/6-mfrVGv2Pn7qw8Ap-FxEg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/6-mfrVGv2Pn7qw8Ap-FxEg/normalized.jpg
515b124e056351dc330009f2,Prisoners on a Projecting Platform,Print,"Etching, engraving, sulphur tint or open bite, burnishing",published 1750/1758,,,https://d32dm0rphc51dk.cloudfront.net/ITGtwOnvBdpKCm5o3W-9iQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/ITGtwOnvBdpKCm5o3W-9iQ/normalized.jpg
515b1259223afa7c7400034f,A Dog Fight,Print,Hand-colored etching,1811,,,https://d32dm0rphc51dk.cloudfront.net/7rMwdNJpaBHx8T7e5bWnfA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/7rMwdNJpaBHx8T7e5bWnfA/normalized.jpg
515b12659562c8fee200080a,Le Cid se mettant aussi en campagne...,Print,Lithograph on newsprint,1859,,,https://d32dm0rphc51dk.cloudfront.net/WusKWLU7LSqNX1tfdzskNw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/WusKWLU7LSqNX1tfdzskNw/normalized.jpg
515b126b056351dc330009f9,Perseus and Andromeda; Cephalus and Procris; Hippomene and Atalantus,Print,Three etchings on one sheet,1644,,,https://d32dm0rphc51dk.cloudfront.net/aL50r_VDFvCGYby481-QCA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/aL50r_VDFvCGYby481-QCA/normalized.jpg
515b1292223afa7c7400035f,Christ on the Cross,Print,"Metalcut, hand-colored in green, red, and yellow",1470/1480,,,https://d32dm0rphc51dk.cloudfront.net/t0RnaZgRY-Um7Zo1NHUr9g/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/t0RnaZgRY-Um7Zo1NHUr9g/normalized.jpg
515b12a6223afa7c7400036e,Plan and Elevation of the Church of S. Iacoma,Print,Etching and engraving on laid paper [restrike],1619,,,https://d32dm0rphc51dk.cloudfront.net/BnlKlEup44dsaG4bJFJx-g/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/BnlKlEup44dsaG4bJFJx-g/normalized.jpg
515b1312223afa7c740003a0,Set of Sheep [plate 6],Print,,1590 -1690,,,https://d32dm0rphc51dk.cloudfront.net/OoyA1L09zHOwfsMniIIS6g/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/OoyA1L09zHOwfsMniIIS6g/normalized.jpg
515b131b38ad2dfc770007f4,Duke,Print,"Etching with border ""minerva and hercules"" (pennington 233b)",1651,,,https://d32dm0rphc51dk.cloudfront.net/zCL-FlsIKcc9EISy-FX07g/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/zCL-FlsIKcc9EISy-FX07g/normalized.jpg
515b134c05635113a5000ab9,Wild Horses,Print,Crayon lithograph,1804,,,https://d32dm0rphc51dk.cloudfront.net/N5c_jRqJglAt7O2YC0JrSA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/N5c_jRqJglAt7O2YC0JrSA/normalized.jpg
515b1367223afa7c740003bd,"Untitled from ""Receuil de cent sujets...""",Print,,1798-1806,,,https://d32dm0rphc51dk.cloudfront.net/jEOc7RrGaxLnJtpXt5Enpg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/jEOc7RrGaxLnJtpXt5Enpg/normalized.jpg
515b137538ad2dfc7700081e,Head of Saint John the Baptist,Print,"Etching//restrike impression from verso of blake'scancelled plate for ""a prophecy"" (1943.3.1848.b)",,,,https://d32dm0rphc51dk.cloudfront.net/G4G4DI_arVwcxHYSjJWWAQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/G4G4DI_arVwcxHYSjJWWAQ/normalized.jpg
515b13c1056351dc33000ab1,Vue generale des Alpes et Glaciers,Print,Etching and engraving printed in color,,,,https://d32dm0rphc51dk.cloudfront.net/9JoRBmayy7wxYvc9izFT1A/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/9JoRBmayy7wxYvc9izFT1A/normalized.jpg
515b13d1223afae9a5000793,Auch ein Todtentanz V,Print,Wood engraving,1849,,,https://d32dm0rphc51dk.cloudfront.net/jVgD-tfWM2wYQuBv0RFiGg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/jVgD-tfWM2wYQuBv0RFiGg/normalized.jpg
